ts,checkout_success,browse_success,cart_success,checkout_rate,checkout_p95,browse_p95,orders_confirmed,payment_txns,checkout_slo_ok
2026-07-30T19:02:52Z,1.0,1.0,1.0,2.683349444712967,66.45831828686988,42.81492109038737,168854.0,41835.0,1
2026-07-30T19:02:58Z,1.0,1.0,1.0,2.683349444712967,66.4583182868698,42.81492109038737,168854.0,115518.0,1
2026-07-30T19:03:05Z,,,,,,,165801.0,115518.0,
2026-07-30T19:03:11Z,,,,,,,165801.0,115518.0,
2026-07-30T19:03:18Z,,,,,,,165801.0,41882.0,
2026-07-30T19:03:25Z,,,,,,,165801.0,41882.0,
2026-07-30T19:03:31Z,1.0,1.0,1.0,1.7666666666666666,49.49019607843137,41.222695035460994,165801.0,41882.0,1
2026-07-30T19:03:37Z,1.0,1.0,1.0,2.4833333333333334,49.31944444444445,41.222695035460994,165801.0,41882.0,1
2026-07-30T19:03:44Z,1.0,1.0,1.0,2.4833333333333334,49.31944444444444,41.222695035460994,165801.0,41882.0,1
2026-07-30T19:03:51Z,1.0,1.0,1.0,2.4833333333333334,49.31944444444444,41.222695035460994,168986.0,41882.0,1
2026-07-30T19:03:57Z,1.0,1.0,1.0,2.4833333333333334,49.31944444444444,41.222695035460994,168986.0,115609.0,1
2026-07-30T19:04:03Z,,,,,,,168986.0,115609.0,
2026-07-30T19:04:10Z,,,,,,,165916.0,115609.0,
2026-07-30T19:04:16Z,,,,,,,165916.0,41935.0,
2026-07-30T19:04:23Z,,,,,,,165916.0,41935.0,
2026-07-30T19:04:30Z,,,1.0,1.5833333333333333,48.817204301075265,41.592052980132436,165916.0,41935.0,
2026-07-30T19:04:36Z,1.0,1.0,1.0,2.3833333333333333,48.81428571428571,41.592052980132436,165916.0,41935.0,1
2026-07-30T19:04:42Z,1.0,1.0,1.0,2.3833333333333333,48.81428571428571,41.592052980132436,165916.0,41935.0,1
2026-07-30T19:04:49Z,1.0,1.0,1.0,2.3833333333333333,48.81428571428571,41.592052980132436,165996.0,41935.0,1
2026-07-30T19:04:56Z,1.0,1.0,1.0,2.3833333333333333,48.81428571428571,41.592052980132436,165996.0,115704.0,1
2026-07-30T19:05:03Z,,,,,,,165996.0,115704.0,
2026-07-30T19:05:09Z,,,,,,,166124.0,115704.0,
2026-07-30T19:05:16Z,,,,,,,166124.0,41988.0,
2026-07-30T19:05:23Z,,,,,,,166124.0,41988.0,
2026-07-30T19:05:30Z,,,1.0,1.4166666666666667,48.915662650602414,42.51733333333332,166124.0,41988.0,
2026-07-30T19:05:37Z,1.0,1.0,1.0,2.2666666666666666,49.15151515151515,42.51733333333332,166124.0,41988.0,1
2026-07-30T19:05:43Z,1.0,1.0,1.0,2.2666666666666666,49.15151515151515,42.51733333333332,166124.0,41988.0,1
2026-07-30T19:05:50Z,1.0,1.0,1.0,2.2666666666666666,49.15151515151515,42.51733333333332,166142.0,41988.0,1
2026-07-30T19:05:56Z,1.0,1.0,1.0,2.2666666666666666,49.15151515151515,42.51733333333332,166142.0,115794.0,1
2026-07-30T19:06:03Z,,,,,,,166142.0,115794.0,
2026-07-30T19:06:10Z,,,,,,,163285.0,115794.0,
2026-07-30T19:06:16Z,,,,,,,163285.0,42043.0,
2026-07-30T19:06:23Z,,,,,,,163285.0,42043.0,
2026-07-30T19:06:30Z,,,1.0,1.6500000000000004,49.1875,42.03679369250986,163285.0,42043.0,
2026-07-30T19:06:36Z,1.0,1.0,1.0,2.683333333333333,63.40909090909084,42.03679369250986,163285.0,42043.0,1
2026-07-30T19:06:43Z,1.0,1.0,1.0,2.683333333333333,63.40909090909084,42.03679369250986,163285.0,42043.0,1
2026-07-30T19:06:49Z,1.0,1.0,1.0,2.683333333333333,63.40909090909084,42.03679369250986,166275.0,42043.0,1
2026-07-30T19:06:55Z,1.0,1.0,1.0,2.683333333333333,63.40909090909084,42.03679369250986,166275.0,115908.0,1
2026-07-30T19:07:03Z,,,,,,,166275.0,115908.0,
2026-07-30T19:07:09Z,,,,,,,163589.0,115908.0,
2026-07-30T19:07:15Z,,,,,,,163589.0,42102.0,
2026-07-30T19:07:22Z,,,,,,,163589.0,42102.0,
2026-07-30T19:07:29Z,,,,,,,163589.0,42102.0,
2026-07-30T19:07:35Z,1.0,1.0,1.0,3.033333333333333,68.84615384615375,43.879656160458424,163589.0,42102.0,1
2026-07-30T19:07:41Z,1.0,1.0,1.0,3.033333333333333,68.84615384615381,43.879656160458424,163589.0,42102.0,1
2026-07-30T19:07:48Z,1.0,1.0,1.0,3.033333333333333,68.84615384615381,43.879656160458424,166275.0,42102.0,1
2026-07-30T19:07:55Z,1.0,1.0,1.0,3.033333333333333,68.84615384615381,43.879656160458424,166275.0,42102.0,1
2026-07-30T19:08:02Z,1.0,nan,nan,0.9,,,166275.0,116025.0,1
2026-07-30T19:08:08Z,,,,,,,163750.0,116025.0,
2026-07-30T19:08:15Z,,,,,,,163750.0,42155.0,
2026-07-30T19:08:22Z,,,,,,,163750.0,42155.0,
2026-07-30T19:08:28Z,,,,,,,163750.0,42155.0,
2026-07-30T19:08:34Z,1.0,1.0,1.0,2.666666666666666,49.73856209150327,42.84615384615385,163750.0,42155.0,1
2026-07-30T19:08:41Z,1.0,1.0,1.0,2.6666666666666665,49.73856209150326,42.84615384615385,163750.0,42155.0,1
2026-07-30T19:08:48Z,1.0,1.0,1.0,2.6666666666666665,49.73856209150327,42.84615384615385,166615.0,42155.0,1
2026-07-30T19:08:57Z,1.0,1.0,1.0,2.6666666666666665,49.73856209150327,42.84615384615385,166615.0,116137.0,1
2026-07-30T19:09:04Z,,,,,,,166615.0,116137.0,
2026-07-30T19:09:10Z,,,,,,,164261.0,116137.0,
2026-07-30T19:09:17Z,,,,,,,164261.0,42202.0,
2026-07-30T19:09:24Z,,,,,,,164261.0,42202.0,
2026-07-30T19:09:30Z,,1.0,1.0,2.1666666666666665,53.571428571428555,42.96328928046989,164261.0,42202.0,
2026-07-30T19:09:36Z,1.0,1.0,1.0,2.9166666666666665,66.34615384615383,42.96328928046989,164261.0,42202.0,1
2026-07-30T19:09:43Z,1.0,1.0,1.0,2.9166666666666665,66.34615384615383,42.96328928046989,164261.0,42202.0,1
2026-07-30T19:09:50Z,1.0,1.0,1.0,2.9166666666666665,66.34615384615383,42.96328928046989,166615.0,42202.0,1
2026-07-30T19:09:57Z,1.0,1.0,1.0,2.9166666666666665,66.34615384615383,42.96328928046989,166615.0,116260.0,1
2026-07-30T19:10:04Z,,,,,,,166615.0,116260.0,
2026-07-30T19:10:10Z,,,,,,,166955.0,116260.0,
2026-07-30T19:10:17Z,,,,,,,166955.0,42263.0,
2026-07-30T19:10:24Z,,,,,,,166955.0,42263.0,
2026-07-30T19:10:30Z,,,1.0,1.95,49.34513274336283,40.13603473227203,166955.0,42263.0,
2026-07-30T19:10:36Z,1.0,1.0,1.0,3.066648055865736,49.2808995560253,40.13603473227204,166955.0,42263.0,1
2026-07-30T19:10:43Z,1.0,1.0,1.0,3.066648055865736,49.2808995560253,40.13603473227204,166955.0,42263.0,1
2026-07-30T19:10:50Z,1.0,1.0,1.0,3.066648055865736,49.2808995560253,40.13603473227204,167003.0,42263.0,1
2026-07-30T19:10:56Z,1.0,1.0,1.0,3.066648055865736,49.2808995560253,40.13603473227204,167003.0,116386.0,1
2026-07-30T19:11:02Z,,,,,,,167003.0,116386.0,
2026-07-30T19:11:09Z,,,,,,,164902.0,116386.0,
2026-07-30T19:11:15Z,,,,,,,164902.0,42324.0,
2026-07-30T19:11:21Z,,,,,,,164902.0,42324.0,
2026-07-30T19:11:28Z,,,,,,,164902.0,42324.0,
2026-07-30T19:11:35Z,1.0,1.0,1.0,2.9166827780463005,80.83335555577777,42.0103492884864,164902.0,42324.0,1
2026-07-30T19:11:41Z,1.0,1.0,1.0,2.9166827780463005,80.83335555577769,42.0103492884864,164902.0,42324.0,1
2026-07-30T19:11:47Z,1.0,1.0,1.0,2.9166827780463005,80.83335555577769,42.0103492884864,164902.0,42324.0,1
2026-07-30T19:11:54Z,1.0,1.0,1.0,2.9166827780463005,80.83335555577769,42.0103492884864,167162.0,42324.0,1
2026-07-30T19:12:01Z,1.0,nan,nan,0.9666827780463007,84.16666666666663,nan,167162.0,116494.0,1
2026-07-30T19:12:08Z,,,,,,,165159.0,116494.0,
2026-07-30T19:12:14Z,,,,,,,165159.0,116494.0,
2026-07-30T19:12:20Z,,,,,,,165159.0,42379.0,
2026-07-30T19:12:27Z,,,,,,,165159.0,42379.0,
2026-07-30T19:12:34Z,1.0,1.0,1.0,2.600027778240748,48.493505318484026,41.77272727272725,165159.0,42379.0,1
2026-07-30T19:12:41Z,1.0,1.0,1.0,2.600027778240748,48.49350531848404,41.77272727272725,165159.0,42379.0,1
2026-07-30T19:12:47Z,1.0,1.0,1.0,2.600027778240748,48.49350531848404,41.77272727272725,167323.0,42379.0,1
2026-07-30T19:12:54Z,1.0,1.0,1.0,2.600027778240748,48.49350531848404,41.77272727272725,167323.0,42379.0,1
2026-07-30T19:13:01Z,1.0,nan,nan,0.9333333333333333,48.69090909090909,,167323.0,116589.0,1
2026-07-30T19:13:08Z,,,,,,,167450.0,116589.0,
2026-07-30T19:13:15Z,,,,,,,167450.0,42431.0,
2026-07-30T19:13:22Z,,,,,,,167450.0,42431.0,
2026-07-30T19:13:28Z,,,,,,,167450.0,42431.0,
2026-07-30T19:13:34Z,1.0,1.0,1.0,2.5833044449259184,88.2812392579244,43.337016574585626,167450.0,42431.0,1
2026-07-30T19:13:41Z,1.0,1.0,1.0,2.5833044449259184,88.2812392579244,43.337016574585626,167450.0,42431.0,1
2026-07-30T19:13:48Z,1.0,1.0,1.0,2.5833044449259184,88.2812392579244,43.337016574585626,169435.0,42431.0,1
2026-07-30T19:13:54Z,1.0,1.0,1.0,2.5833044449259184,88.2812392579244,43.337016574585626,169435.0,42431.0,1
2026-07-30T19:14:00Z,1.0,nan,nan,0.85,87.25,nan,169435.0,116704.0,1
2026-07-30T19:14:07Z,,,,,,,167524.0,116704.0,
2026-07-30T19:14:14Z,,,,,,,167524.0,116704.0,
2026-07-30T19:14:20Z,,,,,,,167524.0,42487.0,
2026-07-30T19:14:27Z,,,,,,,167524.0,42487.0,
2026-07-30T19:14:34Z,1.0,1.0,1.0,2.7,49.71612903225805,43.87054161162482,167524.0,42487.0,1
2026-07-30T19:14:41Z,1.0,1.0,1.0,2.6999999999999997,49.71612903225806,43.87054161162482,167524.0,42487.0,1
2026-07-30T19:14:47Z,1.0,1.0,1.0,2.6999999999999997,49.71612903225805,43.87054161162482,167524.0,42487.0,1
2026-07-30T19:14:53Z,1.0,1.0,1.0,2.6999999999999997,49.71612903225805,43.87054161162482,169522.0,42487.0,1
